,title,Mean,Count
349,"TP-Link TL-WA901ND Wireless N450 3TER Access Point, 2.4Ghz 450Mbps, 802.11b/g/n, AP/Client/Bridge/Repeater, 3x 5dBi, Passive POE&nbsp; (TL-WA901ND)",4.115384615384615,26.000000000000004
350,"NETGEAR 5-Port Gigabit Ethernet Unmanaged Switch, Sturdy Metal, Desktop, Plug-and-Play, ProSAFE Lifetime Protection (GS105NA)",4.113636363636363,176.0
351,APC Back-UPS Connect UPS Battery Backup for Echo and Network Routers (BGE70),4.111111111111111,27.000000000000004
352,Google WiFi Router &ndash; Onhub AC1900 with Wave Control,4.111111111111111,27.000000000000004
353,"TP-Link AC1900 High Power Wireless Wi-Fi Gigabit Router, Ideal for Gaming (Archer C1900)",4.111111111111111,18.0
354,"APC 6-Outlet Wall Surge Protector 1080 Joules, SurgeArrest Essential (P6W)",4.107142857142857,28.000000000000004
355,Sabrent 4-Port USB 3.0 Hub with Individual LED Power Switches (HB-UM43),4.105263157894737,19.0
356,"NETGEAR AC1900 Mesh WiFi Extender, Seamless Roaming, One WiFi Name, Works with Any WiFi Router. Create Your own Mesh WiFi System (EX6400)",4.103448275862069,28.999999999999996
357,"ANNKE 8+2 Channel Security Camera System 1080P Lite H.264+ DVR and (4) 1.0MP 720P Weatherproof Cameras, Email Alert with Snapshots, Enable H.264+ to Record Longer, (NO HDD Included)",4.1,10.0
358,AmazonBasics DSLR and Laptop Backpack - Gray interior,4.1,10.0
359,B+W 62mm XS-Pro Clear UV Haze with Multi-Resistant Nano Coating (010M),4.1,10.0
360,"KDLINKS DX2 Full-HD 1080P Front + 720P Rear 290&deg; Super Wide Angle Car Dash Cam with G-Sensor &amp; WDR Superior Night Mode, 1 Year Dashcam Warranty",4.1,10.0
361,OtterBox iPad Pro 12.9&quot; Version 1st Generation ONLY Defender Series Case,4.1,10.0
362,Smilism Extra Bass Bluetooth Wireless Headphones w/Microphone - Blue,4.1,10.0
363,"[Audio Compatible] xmartO Wireless Security Camera System 4CH 1080p HD NVR with 4pcs 960p HD Indoor/Outdoor WiFi Cameras and 1TB HDD, Plug and Play, Easy Remote View &amp; Playback, 80ft IR Night Vision",4.1,10.0
364,"AmazonBasics 6-Outlet Surge Protector Power Strip, 790 Joule - Black",4.095238095238095,21.0
365,AmazonBasics Medium Point and Shoot Camera Case,4.090909090909091,11.0
366,"Baofeng Black UV-5R V2+ Plus (USA Warranty) Dual-Band 145-155/400-480 MHz FM Ham Two-way Radio, Improved Stronger Case, Enhanced Features",4.090909090909091,11.0
367,Hisense 65H7B2 65-Inch 4K Ultra HD Smart LED TV (2015 Model),4.090909090909091,11.0
368,"Anker Lightning to USB Cable 6ft/1.8m Extra Long with Compact Connector Head [Apple MFi Certified] for iPhone X / 8/8 Plus / 7/7 Plus / 6/6 Plus / 5s, iPad and iPod (White)",4.086956521739131,22.999999999999996
369,TP-Link AD7200 Wireless Wi-Fi Tri-Band Gigabit Router (Talon AD7200),4.083333333333333,12.0
370,"ZAGG Rugged Book Durable Case, Hinged with Detachable Backlit Keyboard for iPad Air - Black",4.083333333333333,12.0
371,"Fintie iPad 2/3/4 Case - 360 Degree Rotating Stand Smart Case Cover for Apple iPad with Retina Display (iPad 4th Generation), The New iPad 3 &amp; iPad 2 (Automatic Wake/Sleep Feature) - Black",4.076923076923077,13.0
372,RHA MA750i (Discontinued by Manufacturer),4.076923076923077,13.0
373,ZyXEL Powerline AV 500 Mbps 4 Port Gigabit Switch Wall-plug Adapter with PLA4205 Powerline AV 500Mbps (PLA4225KIT),4.076923076923077,13.0
374,DeLorme inReach SE Satellite Tracker,4.071428571428571,14.0
375,"Fintie Silicone Case for Amazon Fire (Previous 5th Generation, 2015 7 inch) - [Honey Comb Series] [Kids Friendly] Light Weight [Anti Slip] Shock Proof Protective Cover, Purple",4.071428571428571,14.0
376,Withings/Nokia Home - Wi-Fi Security Camera with Air Quality Sensors,4.071428571428571,14.0
377,"ZOSI 1080P HD 1920TVL Hybrid 4-in-1 TVI/CVI/AHD/960H CVBS CCTV Surveillance Weatherproof Bullet Security Camera 42PCS Infrared LEDs, 120ft IR Distance, For HD-TVI, AHD, CVI, and CVBS/960H analog DVR",4.068965517241379,29.000000000000004
378,"AmazonBasics Nylon Braided Lightning to USB A Cable - MFi Certified iPhone Charger - Silver, 6-Foot",4.066666666666666,15.0
379,"APC UPS Battery Backup &amp; Surge Protector, 650VA, APC Back-UPS (BE650G1)",4.0638297872340425,47.0
380,"1byone 4331030746 AC 100-240V To Dc 5V 1A 1000Ma Power Supply Converter Adapter, 2.1 mm Us Style with 6' Cable, 2.8 x 1.9 x 3&quot;, White",4.0625,16.0
381,"Micro USB Cable Android Charger - Syncwire [2-Pack 6.6ft] Super-Durable Nylon Braided Fast Sync&amp;Charging Cord for Samsung Galaxy S7 Edge/S7/S6, Kindle, HTC, LG, Sony, Nokia, PS4 &amp; More - Space Grey",4.0625,16.0
382, TP-Link 16-Port Gigabit Ethernet Unmanaged Switch | Plug and Play | Metal | Rackmount | Fanless | Limited Lifetime (TL-SG1016),4.0588235294117645,34.0
383,Samsung 850 EVO 500GB 2.5-Inch SATA III Internal SSD (MZ-75E500B/AM),4.0476190476190474,42.0
384,"ASUS Whole Home Dual-Band AiMesh Router (AC1900) for Mesh Wifi System (Up to 1900 Mbps) - AiProtection Network Security by Trend Micro, Adaptive QoS &amp; Parental Control (RT-AC68U)",4.044776119402985,67.0
385,Linksys AC1200 Amplify Dual Band High-Power Wi-Fi Gigabit Range Extender / Repeater with Intelligent Spot Finder Technology and AC Pass Thru (RE6700),4.038461538461538,26.0
386,"ZOSI 8CH Wireless Security Cameras System,8 Weatherproof 1.3MP 960P 100ft Night Vision IP CCTV Cameras,8 Channel 960P Auto Pair WiFi NVR System, Motion Alert, Smartphone Remote Access(No Hard Drive)",4.037037037037037,27.0
387,"Fintie iPad Air 2 Case - [SlimShell] Ultra Lightweight Stand Smart Protective Cover with Auto Sleep/Wake Feature for Apple iPad Air 2, Black",4.0344827586206895,29.0
388,"ESR Yippee Trifold Smart Case for iPad mini, Lightweight Trifold Stand Case with Auto Sleep/Wake, Microfiber Lining, Hard Back Cover for iPad mini 1/iPad mini 2/iPad mini 3 (Mysterious Black)",4.03125,32.0
389,"YI 1080p Home Camera, Indoor 2.4G IP Security Surveillance System with Night Vision for Home/Office / Baby/Nanny / Pet Monitor with iOS, Android App - Cloud Service Available",4.027027027027027,37.0
390,"SV3C POE Camera, 1080P IP Camera Outdoor, Home Security Surveillance Camera, Wired, 20Meter Night Vision, IP66 Waterproof, Stabler Connection Compared with WiFi Cameras",4.026315789473684,38.0
391, Belkin BZ103050-TVL Mini Surge Protector with USB Charger - 1 AMP (Retail Package),4.0181818181818185,54.99999999999999
392,"Polk Audio PSW505 12-Inch Powered Subwoofer (Single, Black)",4.0,40.0
393,"Bose QuietComfort 35 (Series I) Wireless Headphones, Noise Cancelling - Silver",4.0,39.0
394,"TP-Link AC1900 Smart Wireless Router - High Speed, Long Range, Dual Band Gigabit WiFi Internet Routers for Home, Beamforming, Ideal for Gaming(Archer C9)",4.0,38.0
395,"Logitech HD Pro Webcam C920, Widescreen Video Calling and Recording, 1080p Camera, Desktop or Laptop Webcam",4.0,32.0
396,"Fintie iPad Air 2 Case - 360 Degree Rotating Stand Protective Case Smart Cover with Auto Sleep / Wake Feature for Apple iPad Air 2, Black",4.0,30.0
397,"Case Logic CDE-48 48 Capacity Heavy Duty CD Wallet, Black",4.0,28.0
398,Sony MDR7506 Professional Large Diaphragm Headphone,4.0,24.0
399,StarTech.com 4 Port Professional VGA USB KVM Switch with Hub,4.0,24.0
400,"MOTOROLA 16x4 Cable Modem, Model MB7420, 686 Mbps DOCSIS 3.0, Certified by Comcast XFINITY, Charter Spectrum, Time Warner Cable, Cox, BrightHouse, and More",4.0,21.0
401,D-Link Wireless N 300 Mbps Home Cloud App-Enabled Broadband Router (DIR-605L),4.0,20.0
402,Logitech Create - Backlit Keyboard Case with Smart Connector - Exclusively for 12.9-Inch Apple iPad Pro - Premium Anodized Aluminum - Black (NOT for 2018 model),4.0,20.0
403,"Screen Protector for Surface Pro 6 / Surface Pro (5th Gen) / Surface Pro 4, SPARIN Tempered Glass Screen Protector - Surface Pen Compatible/Scratch Resistant",4.0,20.0
404,"EVGA GeForce GTX 1070 Founders Edition, 8GB GDDR5, LED, DX12 OSD Support (PXOC) Graphics Card 08G-P4-6170-KR",4.0,19.0
405,"[2-Pack] Anker 6ft / 1.8m Nylon Braided Tangle-Free Micro USB Cable with Gold-Plated Connectors for Android, Samsung, HTC, Nokia, Sony and More (Red)",4.0,18.0
406,Onkyo DXC390 6 Disc CD Changer,4.0,16.0
407,Reolink PTZ Security Camera PoE 5MP Super HD Pan Tilt 4X Optical Zoom Dome Outdoor Indoor RLC-423,4.0,16.0
408,Samsung Galaxy Tab S2 8&quot;; 32 GB Wifi Tablet (White) SM-T713NZWEXAR,4.0,16.0
409,"Plugable USB Bluetooth 4.0 Low Energy Micro Adapter (Windows 10, 8.1, 8, 7, Raspberry Pi, Linux Compatible; Classic Bluetooth, and Stereo Headset Compatible)",4.0,15.0
410,"SUNBA 601-D20X IP PoE+ High Speed PTZ Outdoor Security Camera, 20x Optical Zoom HD 1080P ONVIF with Audio and Night Vision up to 800ft",4.0,15.0
411,"UAG iPad Pro 12.9-inch (1st Gen, 2015) Feather-Light Rugged [Black] Aluminum Stand Military Drop Tested iPad Case",4.0,15.0
412,D-Link AC3200 Ultra Tri-Band Wi-Fi Router with 6 High Performance Beamforming Antennas (DIR-890L/R),4.0,14.0
413,"Galaxy Tab S2 9.7 Case, SUPCASE [Heavy Duty] Case for Samsung Galaxy Tab S2 9.7 Tablet(SM-T810/T815/T813) [Unicorn Beetle PRO Series] Protective Cover w/ Builtin Screen Protector Bumper (BU/BK)",4.0,14.0
414,Acer Predator 34-inch Curved UltraWide QHD (3440 x 1440) NVIDIA G-Sync Widescreen Display (X34 bmiphz),4.0,13.0
415,"EnergyPal iPad Mini Case, iPad mini 2/3 Case - TheONE Leather Stand Case with Auto Sleep/Wake Function for Apple iPad Mini, iPad Mini 2 &amp; 3- RED",4.0,13.0
416,Cobra HG-M84W CB Microphone,4.0,12.0
417,"Kensington SmartSockets 6-Outlet, 16-Foot Cord, &amp; 1500 Joules Tabletop Surge Protector (K62634NA)",4.0,12.0
418,"MoKo Microsoft Surface Pro 6 case - Smart Slim Shell Lightweight Stand Cover Case for Surface Pro 6 / Pro 2017(Pro 5) / Pro LTE/Pro 4 Tablet, Compatible with Type Cover Keyboard, Black",4.0,12.0
419,StarTech.com Black Aluminum 5.25in Professional SATA Hard Drive Mobile Rack Drawer,4.0,12.0
420,Verbatim CD-R 700MB 80 Minute 52x Recordable Disc with Blank White Surface - 100 Pack Spindle,4.0,12.0
421,AmazonBasics Lightweight On-Ear Headphones - Black,4.0,11.0
422,"D-Link AC1200 Wireless WiFi Router &ndash; Smart Dual Band &ndash; Gigabit &ndash; MU-MIMO &ndash; High Power Antennas for Wide Coverage &ndash; Easy Setup &ndash; Parental Controls (DIR-842), Black",4.0,11.0
423,D-Link Wireless AC1900 Dual Band WiFi Gigabit Router (DIR-880L),4.0,11.0
424,"Mpow Cheetah Bluetooth Headphones, V4.1 Wireless Sport Headphones, Sweatproof Running Headset with Built in Mic for Workout Exercise (IPX5 Splash Proof Rating, aptX Stereo, Up to 8 Hours of Talk Time)",4.0,11.0
425,"ORICO Surge Protector Power Strip, 2-Outlet Surge Protector Power Strip with 5Ft Power Cord 1700J with 4 USB Charger Ports - Charges Phones,Tablets, Home and Office - Black",4.0,11.0
426,ANNKE HD 1080p Wireless Pan/Tilt IP Camera with 2-Way Audio and Motion Detection White,4.0,10.0
427,"Acer Chromebook 15 CB5-571-C09S (15.6-Inch Full HD IPS, 4GB RAM, 32GB SSD)",4.0,10.0
428,"Fintie Folio Case for Fire HDX 7 - Slim Fit Leather Standing Protective Cover with Auto Sleep/Wake (will only fit Kindle Fire HDX 7&quot; 2013), Black",4.0,10.0
429,"KDLINKS X1 GPS Enabled Full HD 1920x1080 165 Degree Wide Angle Dashboard Camera Recorder Car Dash Cam with Gravity Sensor, WDR Superior Night Model",4.0,10.0
430,"Midland WR120B/WR120EZ NOAA Weather Alert All Hazard Public Alert Certified Radio with SAME, Trilingual Display and Alarm Clock - Box Packaging",4.0,10.0
431,Sabrent 4-Port USB 2.0 Hub with Individual Power Switches and LEDs (HB-UMLS),4.0,10.0
432,"Tenvis JPT3815W-HD Smart Baby Monitor, 720P H.264 Megapixel P2P Home Wi-Fi Wireless Surveillance IP/Network Security Camera, Night Vision, Black",4.0,10.0
433,iCasso MacBook Retina 15 Inch Case Rubber Coated Soft Touch Hard Shell Protective Cover for MacBook Pro 15 Inch Retina (No CD-ROM) Model A1398 + Keyboard Cover-Navy Blue Marble,4.0,10.0
434,"Luma Whole Home WiFi (1 Pack - White) -   Replaces WiFi Extenders and Routers, Compatible with Alexa, Free Virus Blocking, Free Parental Controls, Gigabit Speed",3.9791666666666665,48.0
435,TP-Link AC1200 Dual Band Router - Wireless AC Router for Home(Archer C50),3.96875,32.0
436,Linksys AC750 Boost Dual-Band Wi-Fi Gigabit Range Extender / Repeater (RE6300),3.9655172413793105,29.0
437,Securifi Almond 2015: (3 Minute Setup) Long Range 300 Mbps Touchscreen Wireless WiFi Router/Range Extender/Wireless Bridge/Access Point + Home Automation Hub (Zigbee) + Works Amazon Alexa,3.9655172413793105,29.0
438,"NETGEAR Cable Modem 24x8 DOCSIS 3.0 Max Speed 960Mbps | Certified for XFINITY by Comcast, Spectrum, COX &amp; More (CM600)",3.9615384615384617,26.0
439,"Logitech Bluetooth Multi-Device Keyboard K480 &ndash; Black &ndash; works with Windows  and Mac Computers, Android and iOS Tablets and Smartphones",3.9545454545454546,22.0
440,"Linksys EA6350 Wi-Fi Wireless Dual-Band+ Router with Gigabit &amp; USB Ports, Smart Wi-Fi App Enabled to Control Your Network from Anywhere",3.953488372093023,43.0
441,"Fintie iPad Air Case - SmartShell Case for Apple iPad Air (iPad 5) 2013 Model, Ultra Slim Lightweight Stand (with Smart Cover Auto Wake/Sleep), Black",3.95,20.0
442,NETGEAR N300 WiFi Range Extender (EX2700),3.9477611940298507,134.0
443,"Avantree 40 hr Wireless Wired Bluetooth Over Ear Headphones with Mic, aptX HiFi Headset, Extra COMFORTABLE and LIGHTWEIGHT, NFC, Stereo for PC Cell Phone Laptop - Audition [24M Warranty]",3.9473684210526314,19.0
444,Kuzy - Older Version MacBook Pro 13.3 inch Case (Release 2015-2012) Rubberized Hard Cover for Model A1502 / A1425 with Retina Display Shell Plastic - FROST White/Clear,3.9473684210526314,19.0
445,"Amcrest Full-HD 1080P 4CH Video Security System w/Four 2MP Outdoor IP67 Bullet Cameras, 66ft Night Vision, Pre-Installed 1TB Hard Drive, (AMDV10814-4B-B)",3.9444444444444446,18.0
446,"Anker 10 Port 60W Data Hub with 7 USB 3.0 Ports and 3 PowerIQ Charging Ports for MacBook, Mac Pro/Mini, iMac, XPS, Surface Pro, iPhone 7, 6s Plus, iPad Air 2, Galaxy Series, Mobile HDD, and More",3.9444444444444446,18.0
447,Linksys AC2600 4 x 4 MU-MIMO Dual-Band Gigabit Router with USB 3.0 and eSATA (EA8500),3.9444444444444446,18.0
448,Samsung 32GB USB 3.0 Flash Drive Fit (MUF-32BB/AM),3.9375,16.0
449,"YI Home Camera, Wi-Fi IP Indoor Security System with Motion Detection, Night Vision for Baby / Pet / Front Porch Monitor, Remote Control with iOS, Android, PC App - Cloud Service Available (White)",3.935483870967742,124.0
450,"ASUS RT AC87U Wireless AC2400 Dual B&amp; Gigabit Router, AiProtection with Trend Micro",3.935483870967742,31.0
451,"CORSAIR HYDRO SERIES H75 AIO Liquid CPU Cooler, 120mm Radiator, Dual 120mm PWM Fans",3.933333333333333,15.0
452,JBL Xtreme Portable Wireless Bluetooth Speaker (Blue),3.933333333333333,15.0
453,"Mpow Cheetah Bluetooth Headphones IPX5 Waterproof &amp; 8-Hour Playtime, V4.1 aptX Wireless Sport Headphones, Behind-Ear Running Headset w/CVC6.0 Noise Cancelling Mic",3.9285714285714284,14.0
454,"COM-PAD 6x Premium USB to Micro USB Sync- and Charging Cable Pack for Android Smartphones, Tablets, Bluetooth Speaker, Samsung 2x1ft, 2x3ft, 2x6ft (black)",3.923076923076923,13.0
455,"Mpow Cheetah Bluetooth Headphones, V4.1 Wireless Sport Headphones, Sweatproof Running Headset with Built in Mic for Workout Exercise (IPX5 Splash Proof Rating, Up to 8 Hours of Talk Time)",3.923076923076923,13.0
456,"OKRAY 3ft High Speed Micro USB 2.0 Sync and Charge Data Cable Charging Cord Charger for Android, Samsung Galaxy, Note, HTC ONE M8, Nexus 7/6/5/4,LG,Motorola, Nokia(Black White Hot Pink, 3 Pack)",3.923076923076923,13.0
457,SABRE Wireless Window Glass Break &amp; Vibration Detector Alarm with Security Warning Decal - DIY EASY Installation,3.923076923076923,13.0
458,UCEC Flat USB 3.0 Cable - Micro B To A Male - 1 Foot (0.3m Meter),3.923076923076923,13.0
459,"Acer Chromebook, 11.6-Inch, CB3-111-C670 (Intel Celeron, 2GB, 16GB SSD, White) Discontinued by Manufacturer",3.9166666666666665,12.0
460,"Amazon Fire HD 8 Case (Previous Generation - 6th), Black",3.9166666666666665,12.0
461,"Bluesmart One - Smart Luggage: GPS, Remote Locking, Battery Charger (International Carry-on Size, TSA-Approved)",3.9166666666666665,12.0
462,"TREBLAB XR100 Bluetooth Sport Headphones, Best Wireless Earbuds for Running Workout, Noise Cancelling Sweatproof Cordless Headset for Gym Use, True Beats Earphones w/Mic, iPhone Android (Black)",3.9166666666666665,12.0
463,"Amcrest ProHD Outdoor 1080P POE Bullet IP Security Camera - IP67 Weatherproof, 1080P (1920 TVL), IP2M-842E (White)",3.909090909090909,33.0
464,"ASAITEKE Compatible with iPhone X 8 7 6 5 iPad iPod HDMI Cable Converter, Digital AV Adapter, 2018 Latest Plug and Play 1080P Audio AV Connector (White)",3.909090909090909,11.0
465,"Anker USB 3.0 7-Port Hub with 1 BC 1.2 Charging Port up to 5V 1.5A, 12V 3A Power Adapter Included",3.909090909090909,11.0
466,"Apple iPad Pro (32GB, Wi-Fi, Silver) - 12.9&quot; Display",3.909090909090909,11.0
467,"MoKo Case for Fire 2015 7 inch - Ultra Lightweight Slim-shell Stand Cover for Amazon Fire Tablet (7 inch Display - Previous 5th Generation, 2015 Release Only), COFFEE",3.909090909090909,11.0
468,"OldShark Dash Cam, 3&quot; 1080P HD Car Recorder 170 Wide Angle Night Vison Dashboard Camera with G-Sensor, Loop Recording, WDR, Parking Guard",3.9,20.0
469,iPhone Charger Lightning Cable - [MFi Certified] Durable Braided Apple Lightning USB Cord for latest iOS including iPhone X/8/8Plus/ 7/7Plus/IPad Pro,3.9,20.0
470,"Acer Switch Alpha 12 2-in-1, 12&quot; QHD Touch, Intel Core i7, 8GB Memory, 512GB SSD, Windows 10 Home, SA5-271-71NX",3.9,10.0
471,"HP 8300 Elite Small Form Factor Desktop Computer, Intel Core i5-3470 3.2GHz Quad-Core, 8GB RAM, 500GB SATA, Windows 10 Pro 64-Bit, USB 3.0, Display Port (Certified Refurbished)",3.9,10.0
472,"Headphone Adapter &amp; Splitter, Headphone Jack Audio &amp; Charge Connector Splitter Calling/Charger/Music/Remote Control for iP7/7 plus/8/8 plus/X/XS/XR/XS/MAX",3.9,10.0
473,NETGEAR N300 Wi-Fi Router and Range Extender Bundle,3.9,10.0
474,The Anchor - THE ORIGINAL Under-Desk Headphone Stand Mount,3.9,10.0
475,"1byone Wireless Driveway Alert, Infrared Motion Sensor with 1 Plug-in Receiver and 2 Sensors",3.888888888888889,18.0
476,"Xbrn Dual Ports Adapter Splitter, 2 in 1 Headphone Jack Aux Audio &amp; Charger Adapter Cable Connector Compactible for Ip7/ 7 Plus/ 8/Plus/X (Support Calling + Sync + Music Control + Charge)",3.8636363636363638,22.0
477,URBAN ARMOR GEAR UAG Microsoft Surface Pro 6/Surface Pro 5th Gen/Surface Pro 4 Feather-Light Rugged [Black] Aluminum Stand Military Drop Tested Case,3.8620689655172415,29.0
478,Belkin 6-Outlet Home/Office Power Strip Surge Protector (4 Feet),3.857142857142857,21.0
479,"Etymotic High-Fidelity Earplugs, ER20XS Large Fit, 1 pair, Polybag Packaging",3.8461538461538463,13.0
480,"FDT 720P HD WiFi Bullet IP Camera (1.0 Megapixel) Outdoor Wireless Security Camera FD7902 (White) - IP66 Weatherproof, Plug &amp; Play &amp; Nightvision",3.8461538461538463,13.0
481,"RAVPower FileHub Plus, Wireless Travel Router, Portable SD Card,HDD Backup Unit, DLNA NAS Sharing Media Streamer 6700mAh External Battery Pack for Android, Laptop, Cellphone, Ipad Pro (Not a Hotspot)",3.8421052631578947,19.0
482,"FDT 720P HD WiFi Pan/Tilt IP Camera (1.0 Megapixel) Indoor Wireless Security Camera FD7901 (Black), Plug &amp; Play, Two-Way Audio &amp; Nightvision",3.8333333333333335,18.0
483,Compatible with Alexa -App Controlled Updated S03 WiFi and Landline Security Alarm System Deluxe Kit Wireless DIY Home Security System by Fortress Security Store- Easy to Install,3.8333333333333335,12.0
484,Nucleus Anywhere Intercom with Amazon Alexa (N1001R31B),3.8333333333333335,12.0
485,Yubico FIDO U2F Security Key,3.8260869565217392,23.0
486,"Logitech M570 Wireless Trackball Mouse &ndash; Ergonomic Design with Sculpted Right-hand Shape, Compatible with Apple Mac and Microsoft Windows Computers, USB Unifying Receiver, Dark Gray",3.823529411764706,34.0
487,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for MacBook, Mac Pro/Mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",3.823529411764706,17.0
488,"Avantree DG40S USB Bluetooth 4.0 Adapter Dongle for PC Laptop Computer Desktop Stereo Music, Skype Calls, Keyboard, Mouse, Support All Windows 10 8.1 8 7 XP vista [2 Year Warranty]",3.823529411764706,17.0
489,"RAVPower FileHub Plus, Wireless Travel Router, SD Card Reader USB Portable Hard Drive Companion, DLNA NAS Sharing Media Streamer 6700mAh External Battery Pack - Blue",3.823529411764706,17.0
490,SoundPEATS Magnetic Wireless Earbuds Bluetooth Headphones Sport in-Ear (Black 800),3.8181818181818183,22.0
491,Synology Router (RT1900ac),3.8181818181818183,11.0
492,UniquExceptional UDC4silver Fake Security Camera with 30 Illuminating LEDs (Silver),3.8181818181818183,11.0
493,MEE audio M6 PRO Universal-Fit Noise-Isolating Musician's in-Ear Monitors with Detachable Cables (Clear) (1st Generation),3.8125,16.0
494,"MEKO Universal Stylus,[2 in 1 Precision Series] Disc Stylus Touch Screen Pens for all Capacitive Touch Screens Cell phones, tablets, Laptops Bundle with 6 Replacement Tips - (2 Pcs, Black/Black)",3.8125,16.0
495,Ubiquiti Unifi Security Gateway (USG),3.8095238095238093,42.0
496,"OontZ Angle 3 Enhanced Stereo Edition IPX5 Splashproof Portable Bluetooth Speaker with Volume Booster AMP 10 Watts Power, Custom Bass Radiator, 100' Wireless Range Bluetooth 4.2",3.806451612903226,62.0
497,"Anker 2.4G Wireless Vertical Ergonomic Optical Mouse, 800 / 1200 /1600DPI, 5 Buttons - Black",3.8,25.0
498,ASUS MB168B 15.6&quot; WXGA 1366x768 USB Portable Monitor,3.8,20.0
499,Kensington 64068F MicroSaver Keyed Laptop Lock for Business,3.8,20.0
500,NETGEAR Dual Band High Powered 802.11n Outdoor Access Point (WND930-100NAS),3.8,15.0
501,Microsoft Surface Pro 2 10.6&quot; i5-4200U 256GB Win 10 Pro Wi-Fi Tablet (Certified Refurbished),3.8,10.0
502,"Remocam RMCU-1508 Smart Home Security Camera, HD, PTZ, Wireless, Night Vision, 2-Way Audio, IP Surveillance",3.8,10.0
503,Snugg Apple iPad 2 Case - Leather Smart Cover (Black) with Kick Stand,3.8,10.0
504,VONOTO Dc 2.5mm Plug/jack USB Charger Lead Charging Cable Cord Power for Chinese Tablet Pcs and All 7&quot; /8/ 9/10&quot; Android Tablets with 2.5 Dc Jack (2.5mm USB Charger cable),3.8,10.0
505,"Netgear (R7800-100NAS) Nighthawk X4S AC2600 4x4 Dual Band Smart WiFi Router, Gigabit Ethernet, MU-MIMO, Compatible with Amazon Echo/Alexa",3.789473684210526,19.0
506,"Phaiser BHS-730 Bluetooth Headphones Headset Sport Earphones with Mic and Lifetime Sweatproof Guarantee - Wireless Earbuds for Running, Limegreen",3.789473684210526,19.0
507,Sony MDRXB950BT/B Extra Bass Bluetooth Headphones (Black),3.789473684210526,19.0
508,"ASUS Chromebook C202SA-YS02 11.6&quot; Ruggedized and Water Resistant Design with 180 Degree (Intel Celeron 4 GB, 16GB eMMC, Dark Blue, Silver)",3.7857142857142856,14.0
509,Circle with Disney - Parental Controls and Filters for your Family&rsquo;s Connected Devices,3.7857142857142856,14.0
510,"Tree New Bee Cooling Pad for 15.6-17-Inch Laptops with Four 120mm Fans at 1200 RPM, Black (TNB-K0025)",3.7857142857142856,14.0
511,"YI 2.7&quot; Screen Full HD 1080P60 165 Wide Angle Dashboard Camera, Car DVR Vehicle Dash Cam with G-Sensor, WDR, Loop Recording, Grey",3.7857142857142856,14.0
512,ASUS Dual-band 3x3 AC1750 Wifi 4-port Gigabit Router with speeds up to 1750Mbps &amp; AiRadar to strengthens Wireless Connections via High-powered Amplification Beam-forming - 2x USB 2.0 Ports (RT-AC66U),3.7837837837837838,74.0
513,"Reolink RLC-410WS 4MP Super HD 2.4/5Ghz Dual Band Wi-Fi Wireless Security IP Camera, Fixed Bullet with 16GB Micro SD",3.7777777777777777,36.0
514,FixMeStick Virus Removal Device - Unlimited Use on up to 3 PCs for 1 Year,3.769230769230769,13.0
515,"Silicon Power 1TB Rugged Portable External Hard Drive Armor A30, Shockproof USB 3.0 for PC, Mac, Xbox and PS4, Black",3.769230769230769,13.0
516,"Amcrest 3MP Outdoor POE Security Camera - ProHD IP Camera POE Bullet, 98ft Night Vision, IP67 Outdoor, 2048 TVL, IP3M-954E (Black)",3.764705882352941,34.0
517,"ASUS C100PA-DB02 10.1-inch Touch Chromebook Flip (1.8GHz, 4GB Memory, 16GB eMMC, Google OS), All Metal Body",3.764705882352941,17.0
518,Dell Gaming S2716DGR 27.0&quot; Screen LED-Lit Monitor with G-SYNC,3.764705882352941,17.0
519,CPR Call Blocker V5000 - Pre-programmed With 5000 Scam Numbers Plus The Ability To Block A Further 1500 Numbers At The Touch Of A Button. Caller ID Service Is Required,3.761904761904762,21.0
520,"YI Outdoor Security Camera, 1080p Cloud Cam 2.4G Wireless IP Waterproof Night Vision Surveillance System with Two-Way Audio, Motion Detection, Activity Alert, Deterrent Alarm - iOS, Android App",3.761904761904762,21.0
521,"TaoTronics Wireless Portable Bluetooth Transmitter Connected to 3.5mm Audio Devices, Paired with Bluetooth Receiver, Bluetooth Dongle, A2DP Stereo Music Transmission for TV",3.75,16.0
522,"Tripp Lite 2 Outlet Portable Surge Protector Power Strip, Direct Plug In, Tel/Modem Protection, $50,000 INSURANCE (TRAVELER)",3.75,16.0
523,"1byone Wireless Home Security Driveway Alarm, 1 Plug-in Receiver and 1 PIR Motion Sensor Detector Weatherproof Alert System Kit, 36 Melodies to Choose",3.75,12.0
524,"Amcrest ProHD 1080P POE (Power Over Ethernet) IP Camera with Pan/Tilt, Two-Way Audio, Optional Cloud Recording, Full HD (1920TVL) @ 30FPS, Wide 90&deg; Viewing Angle and Night Vision IP2M-841E (White)",3.75,12.0
525,"HP Chromebook 14-ak050nr 14-Inch Laptop (Intel Celeron, 4 GB RAM, 16 GB eMMC)",3.75,12.0
526,"Ooma Telo Free Home Phone Service, White",3.75,12.0
