,title,Mean,Count
2388,"Symphonized NRG 3.0 Earbuds Headphones, Wood in-Ear Noise-isolating Earphones, Balanced Bass Driven Sound with Mic &amp; Volume Control (Fiery Orange &amp; Hazy Gray)",4.333333333333333,54.00000000000001
2389,"FM Transmitter, Otium Bluetooth Wireless Radio Adapter Audio Receiver Stereo Music Tuner Modulator Car Kit with USB Charger, Hands Free Calling",4.333333333333333,45.0
2390,"SoundBot SB510 HD Water Resistant Bluetooth 3.0 Shower Speaker, Handsfree Portable Speakerphone with Built-in Mic, 6hrs of playtime, Control Buttons and Dedicated Suction Cup (Blue)",4.333333333333333,45.0
2391,"AXGIO Bluetooth Earbuds Mini Pro Wireless Headsets Minimal Earphones with 6 Hour Playing time with Mic for Apple iPhone 7,6, 6 Plus, and Android Smartphones - Black",4.333333333333333,39.0
2392,Nikon AF FX NIKKOR 50mm f/1.8D Lens for Nikon DSLR Cameras,4.333333333333333,36.0
2393,"TROND 2-in-1 Bluetooth V5.0 Transmitter Receiver/Wireless 3.5mm Audio Adapter (AptX Low Latency for Both TX &amp; RX, 2 Devices Simultaneously, for TV, iPod &amp; CD-Player)",4.333333333333333,36.0
2394,"YI 4pc Home Camera, Wi-Fi IP Security Surveillance System with Night Vision for Home, Office, Shop, Baby, Pet Monitor with iOS, Android, PC App - Cloud Service Available",4.333333333333333,33.0
2395,ASUS GeForce GTX 1080 Founders Edition GTX1080-8G 8GB GDDR5X PCI Express 3.0,4.333333333333333,30.000000000000004
2396,AmazonBasics 3.5mm Male to Male Stereo Audio Aux Cable - 2 Feet (0.6 Meters),4.333333333333333,30.000000000000004
2397,"Dual Electronics LU43PW 4 inch 3-Way High Performance Indoor, Outdoor &amp; Bookshelf Studio Monitor Speakers with Swivel Brackets &amp; 100 Watts Peak Power (Sold in Pairs)",4.333333333333333,30.000000000000004
2398,Baofeng UV5RA Ham Two Way Radio 136-174/400-480 MHz Dual-Band Transceiver (Black),4.333333333333333,27.000000000000004
2399,Creative Sound Blaster Audigy FX PCIe 5.1 Sound Card with High Performance Headphone Amp,4.333333333333333,27.000000000000004
2400,SunLabz Smart Rechargeable Battery Charger - AA AAA NiMH NiCD Batteries - 12 Bay/Slot,4.333333333333333,27.000000000000004
2401,ZOMEi Camera Tripod Quick Release Mounting Plate for Zomei Q555 Z818 Z669C Z668 Z669 Z888 (Except for Z666) 1 PC,4.333333333333333,27.000000000000004
2402,5&rdquo; x 7&rdquo; Car Sound Speaker (Pair) - Upgraded Blue Poly Injection Cone 3-Way 300 Watts w/ Non-fatiguing Butyl Rubber Surround 80 - 20Khz Frequency Response 4 Ohm &amp; 1&quot; ASV Voice Coil - Pyle PL573BL,4.333333333333333,24.0
2403,JBL Charge 3 Waterproof Portable Bluetooth Speaker (Gray),4.333333333333333,24.0
2404,JBL Flip 2 Portable Bluetooth Speaker,4.333333333333333,24.0
2405,"NET-DYN USB Wireless WiFi Adapter,AC1200 Dual Band , 5GHz and 2.4GHZ (867Mbps/300Mbps), Super Strength So You Can Say Bye to Buffering, for PC or Mac, for Desktop or Laptop",4.333333333333333,24.0
2406,Sangean DT-210 FM-Stereo/AM PLL Synthesized Pocket Receiver,4.333333333333333,24.0
2407,"SoundPal Free Spirit 12 Watt Rugged Bluetooth Water-resistant Shockproof Wireless Speaker with 1800mAh Battery, Compatible with all Bluetooth Devices - Black/Black",4.333333333333333,24.0
2408,StarTech.com Black Aluminum 5.25in Professional SATA Hard Drive Mobile Rack Drawer,4.333333333333333,24.0
2409,Apple MacBook MLHF2LL/A 12-Inch Laptop with Retina Display (Gold 512 GB) NEWEST VERSION &amp; Magic Mouse 2   Bundle,4.333333333333333,21.0
2410,"Bluetooth Headset, MOSCHE Bluetooth 4.1 Wireless Stereo Headphones Headsets Neckband with Retractable Bluetooth Earbuds with Mic for iPhone and Android Cell Phone(Black)",4.333333333333333,21.0
2411,Acoustic Audio AA321B Mountable Indoor Speakers 400 Watts Black Bookshelf Pair,4.333333333333333,18.0
2412,AmazonBasics Apple Certified Retractable Lightning to USB Cable - 2 Feet (0.6 Meters) - Black,4.333333333333333,18.0
2413,Edelin Bluetooth Headphones - Wireless Earbuds with Mic HD Stereo Noise Cancelling Waterproof IPX7 for Sport Running Gym - Earphones Compatible iPhone 8 X Samsung Galaxy S9 Android iOS - Headset,4.333333333333333,18.0
2414,LQM New Laptop Battery For Apple MacBook 13 inch A1280 A1278 (2008 Version) MB771G/A MB467LL/A MB466LL/A,4.333333333333333,18.0
2415,"OontZ Angle 3 New Enhanced Edition Portable Bluetooth Speaker with 100ft Wireless Range, Volume Booster AMP 10 Watts Power, Custom Bass Radiator, Crystal Clear Stereo Sound, IPX5 Splashproof (Blue)",4.333333333333333,18.0
2416,Rokono BASS+ Mini Speaker for iPhone / iPad / iPod / MP3 Player / Laptop - Black,4.333333333333333,18.0
2417,Sony STRDH130 2 Channel Stereo Receiver (Black),4.333333333333333,18.0
2418,"Uniden HomePatrol-2 Color Touchscreen Simple Program Digital Scanner, TrunkTracker V and S,A,M,E, Emergency/Weather Alert, APCO P25 Phase 1 and 2! Covers USA and Canada, Quick Record and Playback,",4.333333333333333,18.0
2419,Akally 3D VR Headset Glasses Virtual Reality Mobile Phone With Magnet Google Cardboard 3D Movies Games with Resin Lens for 4.7-6.0 Inch Cellphones,4.333333333333333,15.000000000000002
2420,Audioengine S8 Black 8-inch Powered Subwoofer,4.333333333333333,15.000000000000002
2421,Bushnell H2O Waterproof/Fogproof Compact Roof Prism Binocular,4.333333333333333,15.000000000000002
2422,"Cablor 2PCS Charger for Fitbit Alta, 30cm Fitbit Alta Replacement USB Charging Cable for Fibit Alta Band Wireless, Quality Power Charging Cord Smart Fitness Watch(No Reset Button)",4.333333333333333,15.000000000000002
2423,Channel Master CM-4221 UHF and HDTV Antenna,4.333333333333333,15.000000000000002
2424,"Gigabyte GeForce GTX 970 G1 Gaming GDDR5 Pcie Video Graphics Card, 4GB",4.333333333333333,15.000000000000002
2425,"Lifewit Men Briefcase Leather Canvas Laptop Satchel Messenger Work Bag Fit up to 13.3-inch, Coffee",4.333333333333333,15.000000000000002
2426,"MFEEL Car Back Seat Headrest Mount Holder with 360 Degree Adjustable Rotating Travel Kit for Apple iPad 2, iPad 3, iPad 4, iPad Air, iPad Mini, iPad Mini2, iPad Mini3, Galaxy Note 10.1 - Black",4.333333333333333,15.000000000000002
2427,Sony MDR1A Premium Hi-Res Stereo Headphones (Black),4.333333333333333,15.000000000000002
2428,Table/Ceiling Mount Compatible with Arlo &amp; Arlo Pro Wire-Free Cameras &mdash; by Dropcessories (White),4.333333333333333,15.000000000000002
2429,YONGNUO YN685 GN60 2.4G System ETTL HSS Wireless Flash Speedlite with Radio Slave for Canon,4.333333333333333,15.000000000000002
2430,eSynic Foldable Bluetooth Keyboard Pocket Size Tri-Folding Wireless Keyboard Ultra Slime Folding Keyboard Rechargeable Lithium Battery Aluminum Alloy Housing for iOS/Android/Windows,4.333333333333333,15.000000000000002
2431,ASUS PA248Q 24&quot; ProArt Professional 1920x1200 IPS HDMI Eye Care Monitor,4.333333333333333,12.0
2432,"Acer Aspire E5-573G 15.6-Inch Laptop (Intel Core i5-5200U, 8 GB RAM, 1 TB Hard Drive, Windows 10 Home), Black",4.333333333333333,12.0
2433,Apple Watch Series 1 38mm Space Gray Aluminum with Black Sport Band,4.333333333333333,12.0
2434,"BESTEK 40W 8A 5-Port USB and 100-250V 1700 Joule 2-Outlet Power Strip Surge Protector Charging Dock Station with 5 Feet Cord,Dorm Room Accessories",4.333333333333333,12.0
2435,"BOSS Audio AVA6200 Enclosed Speaker System - 3-Way, 200 Watts Max Power Per Pair",4.333333333333333,12.0
2436,Bose Wave Music System IV - Platinum Silver,4.333333333333333,12.0
2437,Canon EF 100-400mm f/4.5-5.6L IS USM Telephoto Zoom Lens for Canon SLR Cameras,4.333333333333333,12.0
2438,EBL Rechargeable AAA Batteries 16-Packs (ProCyco 1100mAh) with AA AAA Smart Battery Charger - ETL Certified,4.333333333333333,12.0
2439,"Energen Power Jumper, Car Jump Starter, Portable Power Bank, Portable Device and Laptop Battery Charger",4.333333333333333,12.0
2440,"GE Door Stop Alarm, Extra Loud 120 Decibels, Low Battery Indicator, Easy Access On/Off Switch, Plastic Housing, White, Anti-Skid Base, Battery Operated, Personal Alarm, Anti-Theft, Easy to Use, 50246",4.333333333333333,12.0
2441,JLab Audio Bombora Over the Ear Headphones with Universal Mic - Midnight Black/Gunmetal,4.333333333333333,12.0
2442,Kensington Mouse-in-a-Box and Keyboard Wired USB Desktop Set (K72436AM),4.333333333333333,12.0
2443,Kenwood KSC-SW11 Compact Powered Enclosed Subwoofer for CAR,4.333333333333333,12.0
2444,Kopack FBA_K585 Anti Theft Laptop Backpack Shockproof Travel Bag Lightweight ScanSmart TSA Friendly Water Resistant Grey,4.333333333333333,12.0
2445,LG Electronics 55UF6450 55-Inch 4K Ultra HD Smart LED TV (2015 Model),4.333333333333333,12.0
2446,"LimoStudio 2X 33 Studio Lighting Umbrellas Translucent White Soft Umbrella, AGG124-A",4.333333333333333,12.0
2447,Makerfire Raspberry Pi B+ Case Protective Case Enclosure Box with Mini Cooling Fan Heatsink Kit,4.333333333333333,12.0
2448,Maxell 190329 Portable lightweight Behind The Head Extended Comfort Soft Touch Rubber Memory Neckband Stereo Line Neckband Head Buds - Silver,4.333333333333333,12.0
2449,Microsoft Trackball Explorer,4.333333333333333,12.0
2450,Motorized Panning Head Gopro Action Cam Timelapse Variable Speeds and Built-in Rechargeable Battery Blackbolt O-Bolt 360 Degree Rotator,4.333333333333333,12.0
2451,"Mount-It! Tilting TV Wall Mount Bracket For Samsung Sony Vizio LG Panasonic TCL Element 32 40 42 47 50 55 60 65 Inch TVs VESA 200x200 400x400 600x400, 750x450 Compatible Premium Tilt 175 Lbs Capacity",4.333333333333333,12.0
2452,"Neewer Alluminum Alloy 62&quot;/158cm Camera Tripod with 360 Degree Ball Head, 1/4&quot; Quick Shoe Plate, Bag for DSLR Camera, Video Camcorder, Load up to 17.6lbs/8kg",4.333333333333333,12.0
2453,"Neewer Heavy Duty Photographic Sandbag Studio Video Sand Bag for Light Stands, Boom Stand, Tripod -4 Packs Set",4.333333333333333,12.0
2454,PEC-PAD Lint Free Wipes 4&quot;x4&quot; 100per/Pkg,4.333333333333333,12.0
2455,Sangean DT-200X FM-Stereo/AM Audio Digital Tuning Personal Receiver,4.333333333333333,12.0
2456,"Sealegend Y11 Mini Projector Full HD with WiFi, Black",4.333333333333333,12.0
2457,Sentey Gaming Headset Artix White GS-4560 EGS USB Microphone Computer Pc Skype Chat Inline Volume Control Led Light - Inline Control Retractable Microphone Pc Mac - Vibration Integrated Subwoofer,4.333333333333333,12.0
2458,Sony a7 Full-Frame Mirrorless Digital Camera with 28-70mm Lens,4.333333333333333,12.0
2459,"TASCO Essentials 10x50 WA, Zip Focus Binocular",4.333333333333333,12.0
2460,"TP-Link AV600 Powerline WiFi Extender - Powerline Adapter with N300 WiFi, Power Saving, Ethernet over Power(TL-WPA4220 KIT)",4.333333333333333,12.0
2461,TechMatte Charging Dock/Stand for Apple Pencil with Built-in Charging Cable (5FT),4.333333333333333,12.0
2462,Vanguard VS-82 Table Top Tripod,4.333333333333333,12.0
2463,Westcott 2016 45-Inch Optical White Satin with Removable Black Cover Umbrella,4.333333333333333,12.0
2464,"Yens CD Slim Slim CD Jewel Cases, Black, 100 Piece",4.333333333333333,12.0
2465,ZOTAC GeForce GT 730 Zone Edition 2GB DDR3 PCI Express HDMI DVI Graphics Card (ZT-71113-20L),4.333333333333333,12.0
2466,iPazzPort Backlit Keyboard and Bluetooth Mini Wireless Keyboard with Touchpad for Raspberry Pi and Android Smart Tv and PC KP-810-21SBL,4.333333333333333,12.0
2467,ADATA Premier SP550 480GB 2.5 Inch SATA III Solid State Drive (ASP550SS3-480GM-C),4.326732673267327,101.0
2468,AmazonBasics Wired Keyboard,4.326732673267327,101.0
2469,"SoundPEATS Bluetooth Headphones Stereo Neckband Wireless Headset Sport Earbuds with Mic (10 Hours Play Time, Bluetooth 4.1, CVC 6.0 Noise Cancelling, Sweatproof) - Q900 Black",4.326530612244898,48.99999999999999
2470,"Xbrn Dual Ports Adapter Splitter, 2 in 1 Headphone Jack Aux Audio &amp; Charger Adapter Cable Connector Compactible for Ip7/ 7 Plus/ 8/Plus/X (Support Calling + Sync + Music Control + Charge)",4.325102880658436,243.0
2471,"Etekcity Wireless Bluetooth Receiver 4.0, NFC-Enabled Bluetooth Audio Adapter for Music Streaming Sound System, Bluetooth Adapter for Receiver A/V RCA and Car Stereo 3.5mm AUX Input",4.325,40.0
2472,"Sony H.ear on Wireless Noise Cancelling Headphone, Cinnabar Red (MDR100ABN/R)",4.323529411764706,34.0
2473,Rode VideoMic Camera Mount Shotgun Microphone with Rycote Shockmount,4.323076923076923,65.0
2474,ZERO AUDIO-ear stereo headphone carbo Tenore ZH-DX200-CT,4.32258064516129,31.000000000000004
2475,APC Back-UPS Connect UPS Battery Backup for Echo and Network Routers (BGE70),4.322033898305085,59.0
2476,"Acer Chromebook 14, Aluminum, 14-inch Full HD, Intel Celeron N3160, 4GB LPDDR3, 32GB, Chrome, CB3-431-C5FM",4.321428571428571,84.0
2477,"TeckNet Omni Small Portable Wireless Optical Mouse with USB Nano Receiver for Laptop Computer, 3 Adjustable DPI Levels: 2000/1500/1000 DPI",4.321428571428571,28.0
2478,"Fintie iPad Air 2 Case - [SlimShell] Ultra Lightweight Stand Smart Protective Cover with Auto Sleep/Wake Feature for Apple iPad Air 2, Black",4.320754716981132,53.0
2479,"Anker Classic Portable Wireless Bluetooth Speaker, Powerful Sound with Enhanced Bass, 20 Hour Battery Life, and Built-in Mic, Works with iPhone, iPad,Nexus, Laptops and More (Black)",4.32,75.0
2480,"Earbuds,GGMM Nightingale &ldquo;&rdquo; Deep Heavy Bass in-Ear Noise-Isolating Ear Buds Headphone w/Full Metal Housing Dynamic Dual Drivers &amp; Universal 1-Button Microphone (Gold)",4.32,25.0
2481,Fujifilm Instax Mini 8 Instant Camera (Pink) (Discontinued by Manufacturer),4.32,25.0
2482,"Panasonic WINGS Wireless Bluetooth In Ear Earbuds Sport Headphones with Mic + Controller and Flashing LED's RP-BTS50-K (Jet Black), IPX5 Water Resistant",4.32,25.0
2483,Securifi Almond 2015: (3 Minute Setup) Long Range 300 Mbps Touchscreen Wireless WiFi Router/Range Extender/Wireless Bridge/Access Point + Home Automation Hub (Zigbee) + Works Amazon Alexa,4.32,25.0
2484,3 x Silicone Skins for Compatible with Arlo Smart Security - 100% Wire-Free Cameras &mdash; by Wasserstein (Black),4.318181818181818,22.0
2485,"Fintie Slim Shell Case for Samsung Galaxy Tab S2 9.7 - Ultra Lightweight Protective Stand Cover with Auto Sleep/Wake Feature for Samsung Galaxy Tab S2 9.7 Inch Tablet, Black",4.318181818181818,22.0
2486,Fotasy Brass Leica M39 LTM 39MM Lens to Sony E-Mount NEX Camera NEX-5R NEX-5T NEX-6 NEX-7 a6500 a6300 a6000 a5100 a5000 a3500 a3000 NEX-VG30 NEX-VG900 NEX-FS100 NEX-FS700 NEX-EA50 PXW-FS7 Adapter,4.318181818181818,22.0
2487,LG 27UD68-P 27-Inch 4K UHD IPS Monitor with FreeSync,4.318181818181818,22.0
2488,"Rosewill Micro-ATX Mini Tower Computer Case with Dual USB 3.0, Dual Fans and 12.5-Inch Card LINE-M Black",4.318181818181818,22.0
2489,"SuperSonic 1080p LED Widescreen HDTV with HDMI Input and AC/DC Compatible for RVs, 19-Inch",4.318181818181818,22.0
2490,"CHAFON Multi USB Cable with Type C,Micro,Mini USB Ports for Charging- Black",4.317073170731708,41.0
2491,"1byone 150 Miles Digital Amplified Outdoor/Roof HDTV Antenna with Power Supply Box, Extremely High Performance for UHF Band",4.316666666666666,60.0
2492,Over Ear Bluetooth Wireless Headphones- App for Custom Sound Control with 3.5mm Audio In/Headset Microphone - Black,4.315789473684211,76.0
2493,Sabrent 4 Port Mini Portable USB 3.0 Hub [2-ft Cable] (HB-MNBW),4.315789473684211,38.0
2494,ASUS ZenDrive Ultra Slim USB 2.0 External 8X DVD Optical Drive +/-RW with M-Disc Support for Windows and Mac and Nero BackItUp for Android Devices,4.315789473684211,19.0
2495,Garmin v&iacute;voactive Black bundle (Includes Heart Rate Monitor),4.315789473684211,19.0
2496,"Panasonic Premium Hi-Res Stereo Over-the-Ear Headphones with Mic + Controller RP-HD10C-K (Black), with Travel Case",4.315789473684211,19.0
2497,"Remote Case for Apple Tv 4th Generation, Akwox Light Weight [Anti Slip] Shock Proof Silicone Remote Cover Case for New Apple Tv 4th Gen Siri Remote Controller with Lanyard (Black)",4.315789473684211,19.0
2498,Sangean FB-100 Fatbox Rugged Industrial AM/FM Radio,4.315789473684211,19.0
2499,Seasonic G Series 650 SSR-650RM 650W 80+ Gold ATX12V &amp; EPS12V Semi-Modular SLI Ready CrossFire Ready 105 &deg;C Japanese Capacitor 5 Year Warranty Power Supply,4.315789473684211,19.0
2500,"Skullcandy Ink'd 2.0 Wired Earbuds with in-Line Microphone and Remote, Tangle-Reducing Flat Cable, Noise-Isolating Supreme Sound with Powerful Bass and Precision Highs, Black/Red",4.315789473684211,19.0
2501,Thermaltake Water 3.0 Ultimate 360mm Aluminum Radiator Triple Curve Fans AIO Enthusiast Liquid Cooling System CPU Cooler CL-W007-PL12BL-A,4.315789473684211,19.0
2502,"UNITEK Charge and Sync OTG Dock Station with 3-Port Hub+RJ45 Fast Ethernet Adapter, with Smart Stand for Android/Windows Phone Tablet",4.315789473684211,19.0
2503,AmazonBasics Wireless Remote Control for Nikon Digital SLR Cameras,4.314814814814815,54.0
2504,JBL Charge 3 JBLCHARGE3BLKAM Waterproof Portable Bluetooth Speaker (Black),4.313953488372093,86.0
2505,"YI 1080p Home Camera, Indoor 2.4G IP Security Surveillance System with Night Vision for Home/Office / Baby/Nanny / Pet Monitor with iOS, Android App - Cloud Service Available",4.3125,96.0
2506,"[2 Pack] Headphones/Earphones/Earbuds, ebasy 3.5mm Wired Headphones Noise Isolating Earphones with Built-in Microphone &amp; Volume Control Compatible with Phone Pod Pad Samsung/Android / MP3 MP4",4.3125,48.0
2507,"Bluetooth Speakers,URPOWER Hi-Fi Portable Wireless Stereo Speaker with 7 LED Visual Modes and Build-in Microphone Support Hands-Free Function, for iPhone 6s Plus,6s,Samsung,Tablets and More-Z3",4.3125,32.0
2508,TCL 32S3700 32-Inch 720p Roku Smart LED TV (2015 Model),4.3125,32.0
2509,"iPad pro 9.7 inch Case, ESR Smart Case Cover [Synthetic Leather] Translucent Frosted Back Magnetic Cover with Auto Sleep/Wake Function [Light Weight] (Black)",4.3125,32.0
2510,ASUS C201PA-DS02 11.6-Inch Laptop (Navy Blue),4.3125,16.0
2511,Acer S220HQL Abd 21.5-Inch Widescreen LCD Monitor,4.3125,16.0
2512,"Avantree Aluminum Headphone Stand Headset Hanger with Cable Holder for Sennheiser, Sony, Audio-Technica, Bose, Beats, AKG, Gaming Headset Display - HS102",4.3125,16.0
2513,"Backup Camera, Esky Waterproof Starlight Night Vision HD CMOS 170&deg; Viewing Field Universal Car Backing Camera",4.3125,16.0
2514,"Foscam HD 720P Outdoor WiFi Security Camera &ndash; Weatherproof IP66 Bullet / 1MP IP Wireless Surveillance Camera System with iOS/Android App, Night Vision up to 65ft, and More (FI9800P)",4.3125,16.0
2515,"Free Signal TV Marathon Indoor Outdoor Antenna, Whole House 100 Mile Long Range High Performance Antenna for Digital HDTV",4.3125,16.0
2516,HP Pavilion 32-inch QHD Wide-Viewing Angle Display (V1M69AA#ABA),4.3125,16.0
2517,KORE AVIATION P1 Series PNR Pilot Aviation Headset - Black,4.3125,16.0
2518,Kuman K4-US for Arduino Project Complete Starter Kit with Detailed Tutorial and Reliable Components for UNO R3 Mega 2560 Robot Nano breadboard Kits,4.3125,16.0
2519,"LED Projector (Warranty Included), ERISAN Updated Full Color 130&quot; Image Pro Mini LCD LED Portable Projector For Home Theater Cinema Game-Support HD 1080P Video/800 Lumens IP/IR/USB/SD/HDMI",4.3125,16.0
2520,Logitech Harmony 950 Touch IR Remote Control for up to 15 Entertainment Devices,4.3125,16.0
2521,MEGACRA Surround Sound System Speaker,4.3125,16.0
2522,"Sleep Headphones - Ultra Thin - Soft Headphone - Sleep Mask- Most Comfortable Headphones for Sleeping - Perfect for Air Travel, Sports, Relaxation, Meditation and Relief from Insomnia (FIRIK Black)",4.3125,16.0
2523,Uniguardian Reusable Insulated Lunch Box Bag for Women,4.3125,16.0
2524,Yamaha A-S301BL Natural Sound Integrated Stereo Amplifier (Black),4.3125,16.0
2525,ZoMei Ultra Slim AGC Optical Glass PRO CPL Circular Polarizing Polarizer Lens Filter - 82mm,4.3125,16.0
2526,Bbox E12ST Single 12&quot; Sealed Carpeted Truck Subwoofer Enclosure,4.311688311688312,77.0
2527,"Toysdone Wireless Headphones Stereo Earbuds Wireless Sport Earphones for Running with Mic (6 Hours Play Time, IPX4 Sweatproof, Secure Ear Hooks Design)-Black/Green",4.311475409836065,244.00000000000003
2528,"COWIN E7 Wireless Bluetooth Headphones with Mic Hi-Fi Deep Bass Wireless Headphones Over Ear, Comfortable Protein Earpads, 30 Hours Playtime for Travel Work TV Computer Phone - Black",4.311475409836065,61.00000000000001
2529,67MM Vivitar UV CPL FLD Filter Kit and Accessory Bundle for Lenses with a 67mm Filter Size,4.310344827586207,28.999999999999996
2530,"Rii I8 Mini 2.4Ghz Wireless Touchpad Keyboard With Mouse For Pc, Pad, Xbox 360, Ps3, Google Android Tv Box, Htpc, Iptv (Black)",4.310344827586207,28.999999999999996
2531,"Apple iPad Pro (32GB, Wi-Fi, Silver) - 12.9&quot; Display",4.309523809523809,42.0
2532,"1MORE Triple Driver In-Ear Earphones Hi-Res Headphones with High Resolution, Bass Driven Sound, MEMS Mic, In-Line Remote, High Fidelity for Smartphones/PC/Tablet - Gold",4.308080808080808,198.0
2533,"Enfain 2GB USB 2.0 Black Flash Drives Bulk 10 Pack Small Capacity Thumb Drives Swivel Zip Drive Jump Drive Memory Sticks, with 12 White Labels for Marking",4.3076923076923075,26.0
2534,Gigabyte AMD FM2+ A68H SATA 6Gb/s USB 3.0 mATX ATX DDR3 2133 NA Motherboards GA-F2A68HM-H,4.3076923076923075,26.0
2535,"Wireless Security Camera System,SMONET 4CH HD Video Security System,4pcs HD Bullet IP Cameras,Support Motion Detection Alarm &amp; Remote View by iOS or Android App,No Hard Drive",4.3076923076923075,26.0
2536,"5ive Bluetooth Speaker, Set of 1, Black (G807)",4.3076923076923075,13.0
2537,8 Ceiling Wall Mount Speakers - Pair of 2-Way Midbass Woofer Speaker Directable 1 Titanium Dome Tweeter Flush Design w/ 55Hz-22kHz Frequency Response &amp; 300 Watts Peak Easy Installation - Pyle PDIC80,4.3076923076923075,13.0
2538,"AC Infinity AIRPLATE S5, Quiet Cooling Fan System 8&quot; with Speed Control, for Home Theater AV Cabinets",4.3076923076923075,13.0
2539,ASUS VN279Q 27&quot; Full HD 1920x1080 DisplayPort HDMI VGA Eye Care Monitor,4.3076923076923075,13.0
2540,AmazonBasics Camera Sling Bag,4.3076923076923075,13.0
2541,"Apple MacBook Pro 13 (Mid 2012) - Core i5 2.5GHz, 4GB RAM, 500GB HDD",4.3076923076923075,13.0
2542,"Archeer A226 Portable Bluetooth Speakers Outdoor Sport Shower Wireless Speaker with Light, Clip, Microphone, Orange",4.3076923076923075,13.0
2543,Bandc 2pcs Red Micro Sd/sdhc/sdxc Card Storage Holder Case (Memory Card Not Included),4.3076923076923075,13.0
2544,Cable Matters Snagless Cat6 Ethernet Cable (Cat6 Cable / Cat 6 Cable) in Blue 25 Feet - Availble 1FT - 150FT in Length,4.3076923076923075,13.0
2545,Canon Powershot SX60 16.1MP Digital Camera 65x Optical Zoom Lens 3-inch LCD Tilt Screen (Black),4.3076923076923075,13.0
2546,Dell Wired Keyboard KB216 (580-ADMT),4.3076923076923075,13.0
2547,LEFON Multifunction Digital FM Radio Media Speaker MP3 Music Player Support TF Card USB Drive with LED Screen Display and Setting Timing Shutdown Function (Golden),4.3076923076923075,13.0
2548,LG Electronics 55UH6150 55-Inch 4K Ultra HD Smart LED TV (2016 Model),4.3076923076923075,13.0
2549,MSI Pro Solution Intel Z170A  LGA 1151 DDR4 USB 3.1 ATX Motherboard (Z170A PC Mate),4.3076923076923075,13.0
2550,"Mudder 12 Pack Multipurpose Cable Clips Holders Cord Management System for Computer, Charging or Mouse Cord, Black",4.3076923076923075,13.0
2551,Neewer Round Universal Collapsible Magnetic Ring Flash Diffuser Soft Box 45cm/18&quot; for Macro and Portrait Photography,4.3076923076923075,13.0
2552,Photive Rain WaterProof Portable Bluetooth Shower speaker. Rugged Wireless Outdoor/Shower Speaker with Built in Microphone - Black,4.3076923076923075,13.0
2553,"ProCase iPad Pro 9.7 Case Stand Folio Case Cover for Apple iPad Pro 9.7 Inch 2016, with Multiple Viewing Angles, Document Card Pocket (Navy Blue)",4.3076923076923075,13.0
2554,Spy Tec GIT2 Action Camera Pro Edition 120 Degree 16MP Sony IMX206-60FPS HD - WiFi,4.3076923076923075,13.0
2555,"UNITEK 3-Port USB 3.0 HUB Ethernet RJ45 10/100/1000 Gigabit Network Adapter LAN Converter Compatible Apple MacBook Pro Air, Surface Pro, iMac, Chrome Book Pixel, Linux [Ethernet Port RTL8153 Chipset]",4.3076923076923075,13.0
2556,"VicTsing Wireless in-Car Bluetooth FM Transmitter Radio Adapter Car Kit with Dual USB Car Charger for iPhone,Androidphone,Supoprt Siri Activation",4.3076923076923075,13.0
2557,"iClever USB-C Hub, Mutiport Adapter with Power Delivery and USB 3.0",4.3076923076923075,13.0
2558,CamKix Wireless Bluetooth Camera Shutter Remote Control for Smartphones - Create Amazing Photos and Selfies - Compatible with all IOS and Android Devices with Bluetooth / Including Wrist Strap,4.304347826086956,46.00000000000001
2559,"Betron YSM1000 Headphones, Earbuds, High Definition, in-Ear, Noise Isolating, Heavy Deep Bass for iPhone, iPod, iPad, MP3 Players, Samsung Galaxy, Nokia, HTC, etc (Gold Without Mic)",4.304347826086956,23.000000000000004
2560,Headphone Stand Headset Holder New Bee Earphone Stand with Aluminum Supporting Bar Flexible Headrest ABS Solid Base for All Headphones Size (Black),4.304347826086956,23.000000000000004
2561,"Logitech HD Laptop Webcam C615 with Fold-and-Go Design, 360-Degree Swivel, 1080p Camera",4.304347826086956,23.000000000000004
2562,Pioneer VSX-530-K 5.1 Channel AV Receiver with Dolby True HD &amp; Built-in Bluetooth Wireless Technology,4.304347826086956,23.000000000000004
2563,"Audio-Technica ATH-M30x Professional Studio Monitor Headphones, Black",4.303030303030303,33.0
2564,"LimoStudio, AGG1318, 160 LED Video Photo Light for Digital DSLR Camera and Camcorder, High Brightness Lumen Value, Dimmable Switch with Color Filter Gel, Battery, Charger, Carry Bag Included",4.303030303030303,33.0
2565," TeckNet Classic 2.4G Portable Optical Wireless Mouse with USB Nano Receiver for Notebook,PC,Laptop,Computer,6 Buttons,30 Months Battery Life,4800 DPI,6 Adjustment Levels",4.3023255813953485,86.0
2566,"Dell 15.6-Inch Gaming Laptop (6th Gen Intel Quad-Core i5-6300HQ Processor up to 3.2GHz, 8GB DDR3, 256GB SSD, Nvidia GeForce GTX 960M, Windows 10)",4.3,110.0
2567,"Polk Audio RC60i 2-way Premium In-Ceiling 6.5&quot; Round Speakers, Set of 2 Perfect for Damp and Humid Indoor/Outdoor Placement - Bath, Kitchen, Covered Porches (White, Paintable Grille)",4.3,40.0
2568,Sima STV-58K 58&quot; Pro Panorama Tripod includes Zippered Carry Bag with Carry Strap,4.3,40.0
